Iteration,Basic-Block,gen[B],kill[B],in[B],out[B]
15,B146,"['D160', 'D161']","['D154', 'D156', 'D97', 'D98']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D112', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D135', 'D138', 'D141', 'D143', 'D144', 'D147', 'D148', 'D149', 'D15', 'D150', 'D151', 'D154', 'D155', 'D156', 'D157', 'D158', 'D159', 'D16', 'D160', 'D161', 'D18', 'D2', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D97', 'D98', 'D99']","['D10', 'D100', 'D101', 'D104', 'D105', 'D110', 'D111', 'D112', 'D114', 'D115', 'D118', 'D119', 'D12', 'D121', 'D122', 'D123', 'D124', 'D129', 'D132', 'D134', 'D135', 'D138', 'D141', 'D143', 'D144', 'D147', 'D148', 'D149', 'D15', 'D150', 'D151', 'D155', 'D157', 'D158', 'D159', 'D16', 'D160', 'D161', 'D18', 'D2', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D55', 'D56', 'D59', 'D6', 'D61', 'D63', 'D64', 'D65', 'D66', 'D71', 'D72', 'D74', 'D76', 'D81', 'D84', 'D86', 'D89', 'D90', 'D91', 'D92', 'D93', 'D94', 'D99']"
16,B0,"['D1', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D102', 'D103', 'D106', 'D107', 'D108', 'D109', 'D11', 'D110', 'D111', 'D116', 'D117', 'D12', 'D125', 'D126', 'D127', 'D128', 'D13', 'D130', 'D131', 'D132', 'D133', 'D137', 'D14', 'D140', 'D145', 'D146', 'D147', 'D148', 'D152', 'D153', 'D158', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D45', 'D46', 'D49', 'D50', 'D51', 'D52', 'D57', 'D58', 'D67', 'D68', 'D69', 'D70', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']",[],"['D1', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']"
16,B1,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D1', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D158', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']"
16,B2,[],[],"['D10', 'D11', 'D158', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D10', 'D11', 'D158', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']"
16,B3,['D12'],"['D11', 'D7']","['D10', 'D11', 'D158', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D10', 'D12', 'D158', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B4,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D11', 'D158', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6']","['D10', 'D11', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B5,"['D10', 'D11']","['D12', 'D59', 'D7', 'D71', 'D79', 'D89']","['D10', 'D11', 'D158', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6', 'D7']","['D10', 'D11', 'D158', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B6,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D158', 'D159', 'D2', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D158', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B7,[],[],"['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D17', 'D2', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D17', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B8,['D18'],['D17'],"['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D17', 'D2', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B9,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D17', 'D2', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D159', 'D16', 'D17', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B10,"['D15', 'D16', 'D17']","['D18', 'D22', 'D23']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D17', 'D2', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D17', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B11,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D3', 'D4', 'D5', 'D6']"
16,B12,[],[],"['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D3', 'D4', 'D5', 'D6']"
16,B13,"['D25', 'D26']","['D24', 'D30', 'D31']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']"
16,B14,['D20'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D159', 'D19', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D158', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D3', 'D4', 'D5', 'D6']"
16,B15,"['D21', 'D22', 'D23', 'D24']","['D15', 'D157', 'D16', 'D25']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D158', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D3', 'D4', 'D5', 'D6']"
16,B16,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D20', 'D21', 'D22', 'D23', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D26', 'D3', 'D4', 'D5', 'D6']"
16,B17,[],[],"['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D26', 'D29', 'D3', 'D30', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D26', 'D29', 'D3', 'D30', 'D4', 'D5', 'D6']"
16,B18,"['D31', 'D32', 'D33']","['D26', 'D30', 'D37', 'D38']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D26', 'D29', 'D3', 'D30', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']"
16,B19,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D30', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D30', 'D4', 'D5', 'D6']"
16,B20,"['D29', 'D30']","['D26', 'D31']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D26', 'D29', 'D3', 'D30', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D30', 'D4', 'D5', 'D6']"
16,B21,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D32', 'D33', 'D4', 'D5', 'D6']"
16,B22,[],[],"['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D32', 'D33', 'D36', 'D37', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D32', 'D33', 'D36', 'D37', 'D4', 'D5', 'D6']"
16,B23,"['D38', 'D39']","['D32', 'D37', 'D48', 'D53']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D32', 'D33', 'D36', 'D37', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D5', 'D6']"
16,B24,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D37', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D37', 'D4', 'D5', 'D6']"
16,B25,"['D36', 'D37']","['D138', 'D32', 'D38']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D32', 'D33', 'D36', 'D37', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D37', 'D4', 'D5', 'D6']"
16,B26,['D158'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D5', 'D6']","['D10', 'D12', 'D15', 'D158', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D5', 'D6']"
16,B27,[],[],"['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']"
16,B28,['D152'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D153', 'D158', 'D159', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']"
16,B29,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']"
16,B30,"['D42', 'D43', 'D44']","['D47', 'D56']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D48', 'D5', 'D6']"
16,B31,['D147'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D148', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D48', 'D5', 'D6']","['D10', 'D12', 'D147', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D48', 'D5', 'D6']"
16,B32,[],[],"['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']"
16,B33,['D48'],"['D39', 'D53']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']"
16,B34,['D148'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D147', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D47', 'D48', 'D5', 'D6']","['D10', 'D12', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D47', 'D48', 'D5', 'D6']"
16,B35,['D47'],['D44'],"['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D158', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D47', 'D48', 'D5', 'D6']"
16,B36,[],[],"['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']"
16,B37,"['D54', 'D55', 'D56']","['D43', 'D60', 'D61']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D44', 'D47', 'D48', 'D5', 'D53', 'D54', 'D55', 'D56', 'D6']"
16,B38,['D159'],"['D1', 'D102', 'D103', 'D106', 'D107', 'D116', 'D117', 'D125', 'D126', 'D13', 'D130', 'D131', 'D137', 'D14', 'D140', 'D145', 'D146', 'D152', 'D153', 'D158', 'D19', 'D20', 'D27', 'D28', 'D34', 'D35', 'D40', 'D41', 'D49', 'D50', 'D57', 'D58', 'D67', 'D68', 'D77', 'D78', 'D8', 'D87', 'D88', 'D9', 'D95', 'D96']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']"
16,B39,['D147'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D148', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D2', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']","['D10', 'D12', 'D147', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']"
16,B40,[],[],"['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']"
16,B41,[],[],"['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']"
16,B42,['D148'],"['D108', 'D109', 'D127', 'D128', 'D132', 'D133', 'D147', 'D2', 'D45', 'D46', 'D51', 'D52', 'D69', 'D70']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D4', 'D42', 'D43', 'D44', 'D47', 'D5', 'D53', 'D6']","['D10', 'D12', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D4', 'D42', 'D43', 'D44', 'D47', 'D5', 'D53', 'D6']"
16,B43,['D53'],"['D39', 'D48']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D39', 'D4', 'D42', 'D43', 'D44', 'D47', 'D48', 'D5', 'D53', 'D6']","['D10', 'D12', 'D147', 'D148', 'D15', 'D152', 'D159', 'D16', 'D18', 'D21', 'D22', 'D23', 'D25', 'D29', 'D3', 'D31', 'D33', 'D36', 'D38', 'D4', 'D42', 'D43', 'D44', 'D47', 'D5', 'D53', 'D6']"
