Iteration,Basic-Block,gen[B],kill[B],in[B],out[B]
2,B28,['D36'],['D34'],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D49', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D35', 'D36', 'D49', 'D74', 'D8', 'D9']"
2,B29,"['D37', 'D38']",[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D49', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D74', 'D8', 'D9']"
2,B30,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']"
2,B31,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']"
2,B32,"['D43', 'D44', 'D45']",[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B33,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']",[],['D75']
2,B34,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']"
2,B35,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']"
2,B36,"['D41', 'D42']",[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']"
2,B37,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']"
2,B38,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']"
2,B39,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']"
2,B40,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']"
2,B41,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']"
2,B42,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']"
2,B43,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']"
2,B44,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B45,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B46,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B47,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']",[],['D75']
2,B48,['D48'],['D60'],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D74', 'D8', 'D9']"
2,B49,['D49'],"['D15', 'D16', 'D50']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D74', 'D8', 'D9']"
2,B50,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D74', 'D8', 'D9']"
2,B51,"['D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69']","['D70', 'D71']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D74', 'D8', 'D9']"
2,B52,['D50'],"['D15', 'D16', 'D49']",[],['D50']
2,B53,"['D51', 'D52', 'D53', 'D54', 'D55', 'D56', 'D57', 'D58', 'D59', 'D60']",['D48'],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D49', 'D51', 'D52', 'D53', 'D54', 'D55', 'D56', 'D57', 'D58', 'D59', 'D60', 'D74', 'D8', 'D9']"
2,B54,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D74', 'D8', 'D9']"
2,B55,['D70'],['D68'],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D69', 'D70', 'D74', 'D8', 'D9']"
2,B56,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D70', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D70', 'D74', 'D8', 'D9']"
2,B57,['D71'],['D69'],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D70', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D70', 'D71', 'D74', 'D8', 'D9']"
2,B58,"['D72', 'D73']",['D1'],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D70', 'D71', 'D74', 'D8', 'D9']","['D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D70', 'D71', 'D72', 'D73', 'D74', 'D8', 'D9']"
2,B59,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B60,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B61,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B62,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']",[],['D75']
2,B63,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B64,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
2,B65,"['D76', 'D77']",[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']"
2,B66,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']"
2,B67,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']"
2,B68,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']"
2,B69,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']"
2,B70,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']"
2,B71,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']"
2,B72,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D76', 'D77', 'D8', 'D9']"
3,B0,"['D1', 'D2', 'D3']",['D73'],[],"['D1', 'D2', 'D3']"
3,B1,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D2', 'D3']","['D1', 'D2', 'D3', 'D74']"
3,B2,[],[],"['D1', 'D2', 'D3', 'D74', 'D75']","['D1', 'D2', 'D3', 'D74', 'D75']"
3,B3,"['D10', 'D11', 'D8', 'D9']",[],"['D1', 'D2', 'D3', 'D74', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']"
3,B4,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74']","['D1', 'D2', 'D3', 'D6', 'D7', 'D75']"
3,B5,[],[],"['D1', 'D2', 'D3', 'D74', 'D75']","['D1', 'D2', 'D3', 'D74', 'D75']"
3,B6,[],[],"['D1', 'D2', 'D3', 'D74', 'D75']","['D1', 'D2', 'D3', 'D74', 'D75']"
3,B7,"['D6', 'D7']",[],"['D1', 'D2', 'D3', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
3,B8,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
3,B9,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
3,B10,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
3,B11,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
3,B12,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
3,B13,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
3,B14,[],[],"['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']","['D1', 'D2', 'D3', 'D6', 'D7', 'D74', 'D75']"
3,B15,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']"
3,B16,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']"
3,B17,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']"
3,B18,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D75', 'D8', 'D9']"
3,B19,['D14'],['D26'],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']"
3,B20,['D49'],"['D15', 'D16', 'D50']","['D1', 'D10', 'D11', 'D14', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D3', 'D49', 'D74', 'D75', 'D8', 'D9']"
3,B21,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D3', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D3', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B22,"['D27', 'D28', 'D29', 'D30', 'D31', 'D32', 'D33', 'D34']","['D35', 'D36']","['D1', 'D10', 'D11', 'D14', 'D2', 'D3', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B23,['D50'],"['D15', 'D16', 'D49']","['D1', 'D10', 'D11', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D3', 'D49', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D3', 'D50', 'D74', 'D8', 'D9']"
3,B24,"['D17', 'D18', 'D19', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26']",['D14'],"['D1', 'D10', 'D11', 'D14', 'D2', 'D3', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D17', 'D18', 'D19', 'D2', 'D20', 'D21', 'D22', 'D23', 'D24', 'D25', 'D26', 'D3', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B25,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B26,['D35'],['D33'],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D34', 'D35', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B27,[],[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B28,['D36'],['D34'],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D35', 'D36', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B29,"['D37', 'D38']",[],"['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D14', 'D2', 'D27', 'D28', 'D29', 'D3', 'D30', 'D31', 'D32', 'D33', 'D34', 'D35', 'D36', 'D37', 'D38', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B30,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D8', 'D9']"
3,B31,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']"
3,B32,"['D43', 'D44', 'D45']",[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D75', 'D8', 'D9']"
3,B33,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D75', 'D8', 'D9']"
3,B34,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']"
3,B35,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']"
3,B36,"['D41', 'D42']",[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']"
3,B37,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']"
3,B38,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']"
3,B39,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']"
3,B40,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']"
3,B41,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']"
3,B42,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']"
3,B43,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D41', 'D42', 'D74', 'D75', 'D8', 'D9']"
3,B44,['D74'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D75']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D8', 'D9']"
3,B45,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D75', 'D8', 'D9']"
3,B46,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D75', 'D8', 'D9']"
3,B47,['D75'],"['D12', 'D13', 'D39', 'D4', 'D40', 'D46', 'D47', 'D5', 'D74']","['D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D70', 'D71', 'D72', 'D73', 'D74', 'D8', 'D9']","['D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D70', 'D71', 'D72', 'D73', 'D75', 'D8', 'D9']"
3,B48,['D48'],['D60'],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D74', 'D75', 'D8', 'D9']"
3,B49,['D49'],"['D15', 'D16', 'D50']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D74', 'D75', 'D8', 'D9']"
3,B50,[],[],"['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']"
3,B51,"['D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69']","['D70', 'D71']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D74', 'D75', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D48', 'D49', 'D50', 'D61', 'D62', 'D63', 'D64', 'D65', 'D66', 'D67', 'D68', 'D69', 'D74', 'D75', 'D8', 'D9']"
3,B52,['D50'],"['D15', 'D16', 'D49']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D49', 'D51', 'D52', 'D53', 'D54', 'D55', 'D56', 'D57', 'D58', 'D59', 'D60', 'D74', 'D8', 'D9']","['D1', 'D10', 'D11', 'D2', 'D3', 'D43', 'D44', 'D45', 'D50', 'D51', 'D52', 'D53', 'D54', 'D55', 'D56', 'D57', 'D58', 'D59', 'D60', 'D74', 'D8', 'D9']"
